Log file open, 01/06/23 20:21:18
[2023.01.06-16.26.59:731][255]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.06-16.26.59:731][255]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.06-16.26.59:732][255]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=49
[2023.01.06-16.26.59:732][255]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=49
[2023.01.06-16.26.59:734][255]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=49
[2023.01.06-16.26.59:734][255]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=49
[2023.01.06-16.26.59:734][255]LogInit: FAudioDevice initialized.
[2023.01.06-16.26.59:734][255]LogAudio: Display: Audio Device (ID: 49) registered with world 'ThirdPersonMap'.
[2023.01.06-16.26.59:737][255]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.06-16.26.59:737][255]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.01.06-21.26.59
[2023.01.06-16.26.59:738][255]LogWorld: Bringing up level for play took: 0.000675
[2023.01.06-16.26.59:740][255]LogOnline: OSS: Created online subsystem instance for: :Context_56
[2023.01.06-16.26.59:744][255]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=-200.000 Y=0.000 Z=120.000
[2023.01.06-16.26.59:754][255]PIE: Server logged in
[2023.01.06-16.26.59:754][255]PIE: Play in editor total start time 0,149 seconds.
[2023.01.06-16.26.59:757][255]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.59:841][256]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.59:857][257]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.26.59:978][258]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:012][259]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:034][260]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:053][261]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:072][262]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:092][263]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:110][264]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:129][265]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:147][266]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:164][267]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:181][268]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:199][269]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:217][270]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:232][271]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:249][272]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:265][273]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:282][274]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:299][275]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:315][276]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:332][277]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:348][278]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:365][279]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:382][280]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:397][281]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:415][282]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:432][283]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:448][284]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:465][285]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:482][286]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:498][287]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:514][288]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:531][289]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:548][290]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:564][291]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:581][292]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:599][293]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:615][294]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:631][295]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:648][296]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:665][297]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:682][298]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:698][299]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:715][300]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:732][301]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:749][302]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:765][303]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:781][304]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:798][305]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:815][306]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:831][307]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:848][308]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:865][309]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:881][310]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:898][311]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:915][312]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:931][313]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:948][314]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:965][315]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:981][316]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.00:998][317]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.01:015][318]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.01:032][319]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.01:048][320]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.01:065][321]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.27.01:082][322]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:099][323]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:115][324]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:131][325]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:148][326]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:165][327]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:181][328]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:198][329]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:214][330]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:231][331]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:250][332]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:265][333]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:281][334]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:299][335]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:315][336]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:331][337]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:347][338]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:365][339]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:382][340]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:399][341]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:415][342]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:431][343]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:447][344]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:465][345]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:481][346]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:499][347]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:515][348]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:531][349]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:549][350]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:565][351]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:581][352]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:598][353]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:614][354]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:631][355]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:648][356]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:664][357]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:681][358]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:699][359]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:715][360]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:731][361]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:749][362]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:764][363]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:781][364]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:798][365]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:815][366]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:831][367]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:848][368]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:865][369]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:881][370]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:898][371]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:915][372]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:931][373]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:948][374]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:965][375]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:981][376]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.01:998][377]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:014][378]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:031][379]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:048][380]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:065][381]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:081][382]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:098][383]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:115][384]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:131][385]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:148][386]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:164][387]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:181][388]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:198][389]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:214][390]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] 1.0
[2023.01.06-16.27.02:338][396]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.06-16.27.02:338][396]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.06-16.27.02:339][396]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.06-16.27.02:339][396]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.06-16.27.02:339][396]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.06-16.27.02:342][396]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.06-16.27.02:349][396]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.06-16.27.02:429][396]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.06-16.27.02:429][396]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=49
[2023.01.06-16.27.02:431][396]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=49
[2023.01.06-16.27.02:441][396]LogUObjectHash: Compacting FUObjectHashTables data took   2.86ms
[2023.01.06-16.27.02:502][397]LogPlayLevel: Display: Destroying online subsystem :Context_56
[2023.01.06-16.27.08:483][734]BlueprintLog: New page: Compile BP_ThirdPersonCharacter
[2023.01.06-16.27.08:647][734]LogUObjectHash: Compacting FUObjectHashTables data took   2.93ms
[2023.01.06-16.27.08:717][734]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.06-16.27.08:803][734]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/ThirdPerson/Blueprints/BP_ThirdPersonCharacter" FILE="../../../../Projects/TheEndlessRunner/Content/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.uasset" SILENT=true
[2023.01.06-16.27.08:819][734]LogSavePackage: Moving output files for package: /Game/ThirdPerson/Blueprints/BP_ThirdPersonCharacter
[2023.01.06-16.27.08:820][734]LogSavePackage: Moving '../../../../Projects/TheEndlessRunner/Saved/BP_ThirdPersonCharacter048D023E409228D7E0B16F868ABC0960.tmp' to '../../../../Projects/TheEndlessRunner/Content/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.uasset'
[2023.01.06-16.27.08:829][734]LogFileHelpers: InternalPromptForCheckoutAndSave took 112 ms (total: 27.6 sec)
[2023.01.06-16.27.08:840][734]AssetCheck: New page: Asset Save: BP_ThirdPersonCharacter
[2023.01.06-16.27.08:840][734]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2023.01.06-16.27.09:800][790]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.06-16.27.09:806][790]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.06-16.27.09:808][790]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.06-16.27.09:808][790]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.06-16.27.09:808][790]LogWorldPartition: Display: GetPartitionedActors took 47 us (total: 2 ms)
[2023.01.06-16.27.09:808][790]LogWorldPartition: Display: GenerateStreaming took 748 us (total: 22 ms)
[2023.01.06-16.27.09:809][790]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.06-16.27.09:809][790]PIE: New page: PIE session: ThirdPersonMap (7 янв. 2023 г., 02:27:09)
[2023.01.06-16.27.09:809][790]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.06-16.27.09:813][790]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003594s)
[2023.01.06-16.27.09:813][790]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003643s)
[2023.01.06-16.27.09:813][790]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.06-16.27.09:814][790]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.01.06-16.27.09:814][790]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.06-16.27.09:814][790]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.06-16.27.09:814][790]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.06-16.27.09:815][790]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.01.06-16.27.09:815][790]LogWorldPartition: Display: WorldPartition initialize took 869 us (total: 1.10 sec)
[2023.01.06-16.27.09:815][790]LogPlayLevel: PIE: World Init took: (0.002363s)
[2023.01.06-16.27.09:899][790]LogUObjectHash: Compacting FUObjectHashTables data took   2.94ms
[2023.01.06-16.27.09:901][790]LogAudio: Display: Creating Audio Device:                 Id: 50, Scope: Unique, Realtime: True
[2023.01.06-16.27.09:901][790]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.06-16.27.09:901][790]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.06-16.27.09:901][790]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.06-16.27.09:901][790]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.06-16.27.09:901][790]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.06-16.27.09:901][790]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.06-16.27.09:901][790]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.06-16.27.09:901][790]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.06-16.27.09:902][790]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.06-16.27.09:902][790]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.06-16.27.09:902][790]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.06-16.27.09:905][790]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.06-16.27.09:935][790]LogAudioMixer: Display: Using Audio Hardware Device Наушники (Redmi AirDots 2)
[2023.01.06-16.27.09:935][790]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.06-16.27.09:935][790]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.06-16.27.09:935][790]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.06-16.27.09:937][790]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=50
[2023.01.06-16.27.09:937][790]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=50
[2023.01.06-16.27.09:939][790]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=50
[2023.01.06-16.27.09:939][790]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=50
[2023.01.06-16.27.09:939][790]LogInit: FAudioDevice initialized.
[2023.01.06-16.27.09:939][790]LogAudio: Display: Audio Device (ID: 50) registered with world 'ThirdPersonMap'.
[2023.01.06-16.27.09:941][790]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
